once,wʌns,r. on one occasion\nr. as soon as\nr. at a previous time;,"adv. 一次, 曾经, 一旦\nconj. 一旦, 一经\nn. 一次\na. 从前的",5,,they deliver once a week
one,wʌn,n. the smallest whole number or a numeral representing this number\nn. a single person or thing\ns. used of a single unit or thing; not two or more\ns. having the indivisible character of a unit,"n. 一(个)\npron. 一, 任何人\nnum. 一, 一个\na. 一致的, 完整的",5,s:ones,there's only room for one person
oneself,wʌn'self,"pron. A reflexive form of the indefinite pronoun one.\n   Commonly writen as two words, one's self.","pron. 自己, 亲自",1,,it is difficult to wrest oneself away
only,'әunli,"r. with nevertheless the final result\nr. in the final outcome\nr. except that; only this time she came out better""\nr. never except when","a. 唯一的, 仅有的, 最佳的\nadv. 只有, 仅仅, 只能\nconj. 但是, 不过",5,,there are only a limited number of tickets available
open,'әupәn,n. a clear or unobstructed space or expanse of land or water\nn. a tournament in which both professionals and amateurs may play\nn. information that has become public\nv. cause to open or to become open,"n. 公开, 户外, 空旷\na. 开着的, 开放的, 开阔的, 营业着的, 公开的, 悬而未决的\nvt. 打开, 公开, 开放\nvi. 展开, 开始, 展现\n[计] 打开指令; 打开语句",5,p:opened/d:opened/i:opening/3:opens,he climbed through the open window
operation,.ɒpә'reiʃәn,n. the state of being in effect or being operative\nn. a business especially one run on a large scale\nn. a planned activity involving many people performing various actions\nn. (computer science) data processing in which the result is completely specified by a rule (especially the processing that results from a single instruction),"n. 操作, 动作, 手术, 运算, 作用, 业务\n[计] 运算",5,s:operations,restrictions on the operation of market forces
or,ɒ:,n a state in northwestern United States on the Pacific\nn a room in a hospital equipped for the performance of surgical operations,"conj. 或, 或者\n[计] 或",5,,a cup of tea or coffee
orange,'ɒ:rindʒ,n. round yellow to orange fruit of any of several citrus trees\nn. orange color or pigment; any of a range of colors between red and yellow\nn. any citrus tree bearing oranges\nn. any pigment producing the orange color,"n. 柑橘, 桔子, 橘色\na. 橘色的",3,s:oranges,eat plenty of oranges
order,'ɒ:dә,"n. (often plural) a command given by a superior (e.g., a military or law enforcement officer) that must be obeyed\nn. a degree in a continuum of size or quantity\nn. established customary state (especially of society)\nn. a commercial document used to request someone to supply something in return for payment and providing specifications and quantities","n. 次序, 规则, 命令\nvi. 命令, 定货\nvt. 整理, 命令, 定购\nn. 顺序, 阶数\n[计] 顺序, 阶数",4,s:orders/d:ordered/p:ordered/i:ordering/3:orders,I filed the cards in alphabetical order
other,'ʌðә,a. not the same one or ones already mentioned or implied\ns. recently past\ns. very unusual; different in character or quality from the normal or expected,"a. 其他的, 另外的, 从前的\npron. 其他的, 他人, 另外一个",5,s:others,stick the camera on a tripod or some other means of support
our,'auә,"pl.  of I\npossessive pron. Of or pertaining to us; belonging to us; as, our\n   country; our rights; our troops; our endeavors. See I.",pron. 我们的,5,,Jo and I had our hair cut
ours,'auәz,pl.  of I\npossessive pron. See Note under Our.,pron. 我们的,2,,ours was the ugliest house on the block
ourselves,.auә'selvz,"pl.  of Myself\npron. ; sing. Ourself (/). An emphasized form of the\n   pronoun of the first person plural; -- used as a subject, usually with\n   we; also, alone in the predicate, in the nominative or the objective\n   case.",pron. 我们自己,3,,"since we're here, we might as well enjoy ourselves"
out,aut,n. (baseball) a failure by a batter or runner to reach a base safely in baseball\nv. reveal (something) about somebody's identity or lifestyle\nv. be made known; be disclosed or revealed\na. not allowed to continue to bat or run,"a. 外面的, 熄灭的, 结束的\nadv. 在外, 熄灭, 出现\nprep. 出自, 离去, 向",5,i:outing/p:outed/3:outs/d:outed,he walked out into the street
outside,'aut'said,"n. the region that is outside of something\nn. the outer side or surface of something\na. relating to or being on or near the outer side or limit\ns. originating or belonging beyond some bounds:""the outside world""","n. 外面, 外表, 外界\na. 外面的, 外表的, 外界的\nadv. 外面, 外表, 外界",5,,record the date on the outside of the file
over,'әuvә,n. (cricket) the division of play during which six balls are bowled at the batsman by one player from the other team from the same end of the pitch\nr. at or to a point across intervening space etc.\nr. throughout an area\nr. throughout a period of time,"adv. 结束, 越过, 从头到尾\nprep. 在...之上, 遍于...之上, 越过\na. 上面的\nvt. 越过",5,s:overs,I saw flames over Berlin
overcoat,'әuvәkәut,n. an additional protective coating (as of paint or varnish),n. 外套大衣,1,s:overcoats/d:overcoated/p:overcoated,
own,әun,v. have ownership or possession of\ns. belonging to or on behalf of a specified person (especially yourself); preceded by a possessive,"n. 自己的\na. 自己的, 嫡亲的, 同胞的\nvt. 拥有, 支配, 自认, 承认, 顺从于\nvi. 承认, 供认",5,d:owned/3:owns/p:owned/i:owning,they can't handle their own children
owner,'әunә,n. (law) someone who owns (is legal possessor of) a business\nn. a person who owns something,"n. 拥有者, 物主, 所有人\n[经] 所有者, 物主, 业主",4,s:owners,the proud owner of a huge Dalmatian
pacific,pә'sifik,n. the largest ocean in the world\na. relating to or bordering the Pacific Ocean\ns. disposed to peace or of a peaceful nature,"n. 太平洋\na. 太平洋的, 太平洋沿岸的, 爱好和平的, 安静的, 平息的",,,a pacific gesture
package,'pækidʒ,n. a collection of things wrapped or boxed together\nn. a wrapped container,"n. 包裹, 套装软件, 包, 包装用物, 程序包\nvt. 包装, 打包\na. 一揽子的\n[计] 包, 软件包, 包装",4,s:packages/d:packaged/i:packaging/p:packaged/3:packages,someone had left a suspicious package
page,peidʒ,n. one side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains\nn. English industrialist who pioneered in the design and manufacture of aircraft (1885-1962)\nn. United States diplomat and writer about the Old South (1853-1922)\nn. a boy who is employed to run errands,"n. 页, 记录, 事件, 专栏, 男侍\nvt. 标明...的页数, 翻...的书页, 分页排版, 呼叫, 侍候\nvi. 翻书页, 侍侯\n[计] 页; 页面",5,s:pages/i:paging/p:paged/3:pages/d:paged,a book of not less than 40 pages
paint,peint,n. a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating\nv. make a painting\nv. apply paint to; coat with paint\nv. make a painting of,"n. 油漆, 颜料, 绘画作品, 涂漆\nvt. 油漆, 绘, 画, 描绘, 装饰, 点缀\nvi. 绘画, 涂漆",4,d:painted/p:painted/i:painting/s:paints/3:paints,a tin of paint
pair,pєә,n. a set of two similar things considered as a unit\nn. two people considered as a unit\nn. a poker hand with 2 cards of the same value\nv. form a pair or pairs,"n. 一双, 一对, 一副\nv. (使)成对",4,s:pairs/d:paired/p:paired/i:pairing/3:pairs,a pair of gloves
palace,'pælis,n. a large and stately mansion\nn. the governing group of a kingdom\nn. a large ornate exhibition hall\nn. official residence of an exalted person (as a sovereign),"n. 宫, 宫殿, 华丽大厦",3,s:palaces,the royal palace
pale,peil,"v. turn pale, as if in fear\ns. very light colored; highly diluted with white\ns. (of light) lacking in intensity or brightness; dim or feeble\ns. lacking in vitality or interest or effectiveness","n. 栅栏, 界线, 范围\na. 苍白的, 暗淡的, 无力的\nvi. 变苍白, 变暗, 失色\nvt. 使变苍白, 使失色, 用栅栏围",3,r:paler/p:paled/t:palest/3:pales/i:paling/d:paled/s:pales,choose pale floral patterns for walls
pancake,'pænkeik,n. a flat cake of thin batter fried on both sides on a griddle,"n. 薄烤饼, 薄煎饼, 烙饼",1,s:pancakes/d:pancaked,crispy pancakes filled with cheese
panda,'pændә,n large black-and-white herbivorous mammal of bamboo forests of China and Tibet; in some classifications considered a member of the bear family or of a separate family Ailuropodidae\nn reddish-brown Old World raccoon-like carnivore; in some classifications considered unrelated to the giant pandas,"n. 大熊猫, 小熊猫",1,s:pandas,
paper,'peipә,n. a material made of cellulose pulp derived mainly from wood or rags or certain grasses\nn. a medium for written communication\nn. a scholarly article describing the results of observations or stating hypotheses\nv. cover with paper,"n. 纸, 文件, 文章, 报纸, 证券, 证件\nvt. 用纸糊, 贴壁纸于, 用纸包装\nvi. 贴壁纸\na. 纸做的, 纸上的",5,s:papers/d:papered/i:papering/p:papered/3:papers,a sheet of paper
pardon,'pɑ:dn,n. a warrant granting release from punishment for an offense\nv. grant a pardon to,"n. 原谅, 赦免\nvt. 宽恕, 原谅",2,d:pardoned/s:pardons/p:pardoned/i:pardoning/3:pardons,he obtained pardon for his sins
parent,'perәnt,n. a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian\nn. an organism (plant or animal) from which younger ones are obtained,"n. 父母, 父母亲, 根源\n[法] 父亲, 母亲, 根源",5,s:parents/f:parents,the parents of the bride
park,pɑ:k,n. a large area of land preserved in its natural state as public property\nn. a piece of open land for recreational use in an urban area\nn. Scottish explorer in Africa (1771-1806)\nn. a gear position that acts as a parking brake,"n. 公园, 停车处\nvt. 停车, 置于\nvi. 停车",4,s:parks/d:parked/p:parked/i:parking/3:parks,a walk round the park
part,pɑ:t,n. something determined in relation to something that includes it\nn. something less than the whole of a human artifact\nn. a portion of a natural object\nn. that which concerns a person with regard to a particular role or situation,"n. 部分, 局部, 零件, 要素, 等分, 职责, 角色, 部位\nvt. 分开, 分离, 断绝, 区别, 分配\nvi. 分开, 断裂, 分手\na. 部分的, 局部的\nadv. 部分地, 有些",3,s:parts/d:parted/p:parted/i:parting/3:parts,divide the circle into three equal parts
party,'pɑ:ti,n. an organization to gain political power\nn. a group of people gathered together for pleasure\nn. a band of people associated temporarily in some activity\nn. an occasion on which people can assemble for social interaction and entertainment,"n. 宴会, 党, 政党, 团体, 当事人, 聚会\nv. 举办聚会",5,s:parties/i:partying/p:partied/3:parties/d:partied/f:parties,an engagement party
pass,pæs,n. (military) a written leave of absence\nn. (American football) a play that involves one player throwing the ball to a teammate\nn. the location in a range of mountains of a geological formation that is lower than the surrounding peaks\nn. any authorization to pass or go somewhere,"n. 经过, 要隘, 途径, 通行, 护照, 及格\nvt. 经过, 越过, 通过, 批准, 度过, 传递, 忽略\nvi. 经过, 变化, 流通, 及格, 宣判, 终止, 消逝, 被忽略, 不叫牌, 传递\n[计] 遍",5,d:passed/p:passed/i:passing/3:passes/s:passes,he passed through towns and villages
